customer_id,customer_code,customer_name,customer_type,customer_price_sensitivity,customer_visit_frequency
1620,CUS1620,Corinne Gomes,Local,0.53,2
1621,CUS1621,Marcelle Collin,Local,0.81,3
1622,CUS1622,Denis Daniel,Local,0.56,2
1623,CUS1623,Virginie-Arnaude Pelletier,Local,0.37,4
1624,CUS1624,Noémi Marion,Professionnel,0.9,3
1625,CUS1625,Michelle Olivier,Professionnel,0.36,1
1626,CUS1626,Joseph Foucher-Delmas,Local,0.87,2
1627,CUS1627,Thomas Gomez de la Gomez,Touriste,0.72,1
1628,CUS1628,Alfred Robert,Touriste,0.84,3
1629,CUS1629,Grégoire Renaud-Legros,Local,0.5,2
1630,CUS1630,Sophie Briand-Barthelemy,Local,0.5,1
1631,CUS1631,Arnaude du Didier,Touriste,0.5,0
1632,CUS1632,Laure Bertin,Local,0.95,3
1633,CUS1633,André Paul,Professionnel,0.56,1
1634,CUS1634,Aimée Munoz,Local,0.97,2
1635,CUS1635,Tristan Normand de Perez,Touriste,0.75,2
1636,CUS1636,André-Charles Bazin,Local,0.94,1
1637,CUS1637,Andrée Laporte,Local,0.88,0
1638,CUS1638,Robert Barbier,Professionnel,0.86,1
1639,CUS1639,Aurore Cordier,Local,0.58,2
1640,CUS1640,Hélène Fernandes,Local,0.64,2
1641,CUS1641,Victoire Hamon,Touriste,0.61,2
1642,CUS1642,Frédéric Rolland,Local,0.51,2
1643,CUS1643,Marcel Maurice,Touriste,0.33,0
1644,CUS1644,André Pereira de la Bernard,Local,0.41,0
1645,CUS1645,Honoré Bourdon,Professionnel,0.5,1
1646,CUS1646,Franck Imbert,Professionnel,0.66,2
1647,CUS1647,Paul Clément,Local,0.45,1
1648,CUS1648,Claudine Renault-Laine,Touriste,0.5,1
1649,CUS1649,Lucie Chauvin,Local,0.59,3
1650,CUS1650,Jérôme Roux du Gonzalez,Local,0.34,1
1651,CUS1651,Jules Leroy du François,Local,0.83,0
1652,CUS1652,Roland de la Grenier,Local,0.57,2
1653,CUS1653,Margaux Morvan,Local,0.81,2
1654,CUS1654,Jeanne Peltier,Professionnel,0.54,2
1655,CUS1655,Christelle Le Gall,Local,0.67,1
1656,CUS1656,Pierre de Breton,Touriste,0.71,0
1657,CUS1657,Noémi Legros,Local,0.79,2
1658,CUS1658,Aurore Vasseur,Touriste,0.77,0
1659,CUS1659,Antoine Carre-Guyon,Local,0.53,2
1660,CUS1660,Aimé Maurice,Professionnel,0.86,2
1661,CUS1661,Emmanuel Dijoux de Gautier,Touriste,0.59,3
1662,CUS1662,Lucas Leleu,Touriste,0.36,2
1663,CUS1663,Olivier Le Antoine,Touriste,0.31,3
1664,CUS1664,Simone Lebon-Lacombe,Local,0.38,0
1665,CUS1665,Claudine Martins,Local,0.66,3
1666,CUS1666,Laure Boutin,Local,0.53,5
1667,CUS1667,Alex Parent,Local,0.35,3
1668,CUS1668,Antoine Lemaître,Local,0.84,3
1669,CUS1669,Suzanne De Sousa,Touriste,0.85,2
1670,CUS1670,David Berger,Local,0.44,1
1671,CUS1671,Lucie Ramos,Local,0.66,1
1672,CUS1672,Lucas Barbier,Local,0.72,1
1673,CUS1673,Timothée de Martineau,Professionnel,0.82,2
1674,CUS1674,Jeanne Lesage,Touriste,0.44,1
1675,CUS1675,Catherine Didier,Touriste,0.39,5
1676,CUS1676,Thierry Gaillard-Chauveau,Local,0.85,3
1677,CUS1677,Bernard du Martin,Touriste,0.88,1
1678,CUS1678,Marie Delorme,Local,0.98,2
1679,CUS1679,Alexandrie Blanc,Local,0.75,1
1680,CUS1680,Thierry-Paul Picard,Professionnel,0.68,1
1681,CUS1681,Lucy du Fournier,Local,0.67,0
1682,CUS1682,Patrick Couturier,Local,0.87,0
1683,CUS1683,Valentine Ferreira,Local,0.62,4
1684,CUS1684,Suzanne Raymond-Lacombe,Local,0.41,2
1685,CUS1685,Véronique Gautier,Local,0.57,1
1686,CUS1686,Julien-Laurent Henry,Local,0.6,1
1687,CUS1687,Valentine Goncalves,Touriste,0.9,1
1688,CUS1688,Danielle Lucas,Professionnel,0.53,1
1689,CUS1689,Georges Faure,Touriste,0.36,5
1690,CUS1690,Jacques Lecomte,Professionnel,0.97,4
1691,CUS1691,Camille-Anaïs Legrand,Local,0.3,1
1692,CUS1692,Guillaume Regnier de Michaud,Local,0.61,3
1693,CUS1693,Augustin Lacombe,Local,0.84,2
1694,CUS1694,Josette-Élodie Renaud,Local,0.48,1
1695,CUS1695,Édouard Martins,Local,0.52,0
1696,CUS1696,André Delorme,Professionnel,0.52,0
1697,CUS1697,Olivie Mace de Noël,Local,0.71,0
1698,CUS1698,René Rey,Professionnel,0.97,1
1699,CUS1699,Thibaut Le Gall,Local,0.75,1
1700,CUS1700,Joséphine Baudry,Local,0.76,1
1701,CUS1701,Mathilde Le Noël,Touriste,0.7,1
1702,CUS1702,Françoise Maillet,Touriste,0.77,0
1703,CUS1703,Caroline Pires,Touriste,0.61,1
1704,CUS1704,Sophie Peltier,Touriste,0.57,4
1705,CUS1705,Marcelle Maillet,Touriste,1.0,1
1706,CUS1706,Henri Salmon,Local,0.51,0
1707,CUS1707,William Schneider-Guyot,Local,0.5,1
1708,CUS1708,Marcelle Lemaire,Professionnel,0.79,0
1709,CUS1709,Honoré-Michel Marty,Touriste,0.76,1
1710,CUS1710,Aimé Colas,Local,0.95,3
1711,CUS1711,Monique Gallet-Didier,Local,0.46,2
1712,CUS1712,Nathalie Fischer,Local,0.96,3
1713,CUS1713,Éléonore Maurice,Local,0.52,1
1714,CUS1714,Martine de Collin,Local,0.98,1
1715,CUS1715,Margot Laporte,Local,0.72,2
1716,CUS1716,Céline Dos Santos-Bègue,Touriste,0.8,2
1717,CUS1717,Joséphine Thibault Le Thomas,Professionnel,0.95,3
1718,CUS1718,Benjamin Goncalves,Local,0.6,1
1719,CUS1719,Christine Marchand,Local,0.85,3
1720,CUS1720,Arthur Grenier,Local,0.85,2
1721,CUS1721,Antoine David de la Deschamps,Professionnel,0.63,5
1722,CUS1722,Eugène Le Traore,Local,0.86,2
1723,CUS1723,Joséphine Lemaître-Morin,Professionnel,0.36,2
1724,CUS1724,Claude Renaud,Touriste,0.35,3
1725,CUS1725,Nath Ramos,Professionnel,0.76,5
1726,CUS1726,Agathe Vincent,Local,0.58,1
1727,CUS1727,Inès-Anastasie Meyer,Local,0.9,0
1728,CUS1728,Nath-Bernadette Prévost,Touriste,0.42,1
1729,CUS1729,Nicole Chevalier,Local,0.84,2
1730,CUS1730,Tristan du Sauvage,Local,0.91,4
1731,CUS1731,Corinne-Aurore Hervé,Local,0.94,3
1732,CUS1732,Marianne Brun Le Carpentier,Local,0.76,3
1733,CUS1733,Capucine du Gonzalez,Local,0.59,2
1734,CUS1734,Bernard Lamy,Professionnel,0.59,2
1735,CUS1735,Lucie Thierry-Roussel,Local,0.97,1
1736,CUS1736,Margaud Weber,Local,0.41,2
1737,CUS1737,Antoinette Poulain,Touriste,0.31,3
1738,CUS1738,Sophie Bruneau-Leduc,Touriste,0.77,1
1739,CUS1739,Lucie Marques du Royer,Local,0.5,4
1740,CUS1740,Astrid Guillon,Touriste,0.6,1
1741,CUS1741,Madeleine Lefèvre,Local,0.61,1
1742,CUS1742,Claudine de Leleu,Touriste,0.45,1
1743,CUS1743,Geneviève Guichard,Local,0.71,2
1744,CUS1744,Christine Perez,Local,0.41,3
1745,CUS1745,François-Matthieu Lombard,Local,0.69,2
1746,CUS1746,Isaac Marques,Local,0.87,1
1747,CUS1747,Julien Gilles du Barbier,Local,0.45,0
1748,CUS1748,Sabine Leclerc,Local,0.4,2
1749,CUS1749,Lucas Leconte,Local,0.87,1
1750,CUS1750,Louise Georges,Local,0.71,1
1751,CUS1751,Marcelle Étienne,Local,0.43,2
1752,CUS1752,Claire Masse,Local,0.66,4
1753,CUS1753,Margot Baudry Le Robert,Professionnel,0.88,1
1754,CUS1754,Marie Letellier,Local,0.65,2
1755,CUS1755,Christiane Toussaint,Touriste,0.86,2
1756,CUS1756,André Andre,Professionnel,0.89,4
1757,CUS1757,Isabelle Bouvet,Touriste,0.45,3
1758,CUS1758,Laurent Guérin de Marchand,Local,0.55,1
1759,CUS1759,Nicole Mahe,Touriste,0.48,3
1760,CUS1760,Marine Teixeira,Local,0.36,3
1761,CUS1761,Éric Prévost,Local,0.66,1
1762,CUS1762,William-Nicolas Philippe,Local,0.39,0
1763,CUS1763,Frédéric Bonneau,Touriste,0.44,1
1764,CUS1764,Charles De Sousa de la Rey,Professionnel,0.9,1
1765,CUS1765,Zacharie Allain-Toussaint,Local,0.64,0
1766,CUS1766,Bernard Bonnet-Marchal,Touriste,0.67,2
1767,CUS1767,Frédéric Jourdan,Touriste,0.39,1
1768,CUS1768,Édith Le Hervé,Local,0.48,3
1769,CUS1769,Laure Rolland du Guyon,Professionnel,0.46,2
1770,CUS1770,Éric Leblanc de Maurice,Professionnel,0.52,3
1771,CUS1771,Alexandria Valette-Chauveau,Touriste,0.36,2
1772,CUS1772,Frédéric Denis de Dupuy,Local,0.8,2
1773,CUS1773,Daniel Charles-Perrot,Local,0.39,2
1774,CUS1774,Christophe Salmon,Local,0.99,4
1775,CUS1775,Amélie de Valette,Local,0.44,2
1776,CUS1776,Jean Potier,Touriste,0.8,2
1777,CUS1777,Adélaïde Bertin-Lecoq,Local,0.36,1
1778,CUS1778,Daniel-Patrick Bouvet,Local,0.91,2
1779,CUS1779,Éric Ramos,Local,0.48,2
1780,CUS1780,Martin Colin du Denis,Local,0.96,0
1781,CUS1781,Zacharie Chauveau,Local,0.71,1
1782,CUS1782,Denis Martins-Lamy,Local,0.9,2
1783,CUS1783,Isaac Baron,Touriste,0.95,2
1784,CUS1784,Inès Laurent,Professionnel,0.63,0
1785,CUS1785,Thomas Martin de la Antoine,Touriste,0.64,0
1786,CUS1786,Claude Perrin,Local,0.35,4
1787,CUS1787,Virginie Pelletier de la Julien,Touriste,0.31,3
1788,CUS1788,Isabelle Berthelot-Lévêque,Local,0.94,0
1789,CUS1789,Madeleine Mathieu,Touriste,0.3,1
1790,CUS1790,Anne Vaillant du Dupont,Local,0.53,1
1791,CUS1791,Roger Joseph,Local,0.61,0
1792,CUS1792,Gilles du Adam,Local,0.87,3
1793,CUS1793,Alexandre du Bernier,Local,0.49,3
1794,CUS1794,Matthieu Pichon,Local,0.53,1
1795,CUS1795,Théophile Leroy,Professionnel,0.56,5
1796,CUS1796,Adèle Faure,Touriste,0.69,4
1797,CUS1797,Margaret Gilles,Local,0.64,3
1798,CUS1798,Constance Barbe,Local,0.33,2
1799,CUS1799,Inès Boyer du Roger,Local,0.72,1
1800,CUS1800,Guy De Oliveira,Professionnel,0.58,1
1801,CUS1801,Théodore Sauvage,Touriste,0.73,1
1802,CUS1802,Christelle de la Rodriguez,Professionnel,0.57,2
1803,CUS1803,Michel Lamy,Professionnel,0.95,4
1804,CUS1804,Thibault Marques-Thierry,Local,0.49,1
1805,CUS1805,Josette Gaillard,Local,0.54,3
1806,CUS1806,Marcel Traore,Professionnel,0.49,2
1807,CUS1807,Vincent David,Local,0.76,3
1808,CUS1808,Frédérique Dubois,Local,0.72,1
1809,CUS1809,Gérard Guyon du Boulanger,Local,0.69,3
1810,CUS1810,Julien Joly,Touriste,0.75,2
1811,CUS1811,Martine Lopez,Touriste,0.56,3
1812,CUS1812,Gabriel Philippe,Local,0.54,2
1813,CUS1813,Benoît Renard Le Lebrun,Local,0.98,0
1814,CUS1814,Danielle Jacquot,Professionnel,0.94,3
1815,CUS1815,Guillaume Chevallier,Local,0.51,3
1816,CUS1816,Claudine Costa,Local,0.36,0
1817,CUS1817,Victoire Collet,Local,0.35,0
1818,CUS1818,Théophile Normand-Mahe,Touriste,0.33,3
1819,CUS1819,Agathe-Jacqueline Mary,Local,0.66,2
1820,CUS1820,Léon Garcia,Professionnel,0.6,2
1821,CUS1821,Claire Perret,Touriste,0.62,1
1822,CUS1822,Laurent Blondel-Blondel,Touriste,0.82,1
1823,CUS1823,Bertrand Ribeiro-Blanchard,Local,0.98,1
1824,CUS1824,Jeanne Bernard,Local,0.58,4
1825,CUS1825,Auguste Hardy,Local,0.52,3
1826,CUS1826,Benoît du Marques,Local,0.44,4
1827,CUS1827,Théodore Bouchet-Breton,Local,0.48,1
1828,CUS1828,Christine Leclerc,Local,0.92,3
1829,CUS1829,Françoise Lecoq-De Sousa,Touriste,0.85,2
1830,CUS1830,Claudine Andre du Martin,Local,0.63,2
1831,CUS1831,Gilbert Petitjean de Marin,Local,0.58,3
1832,CUS1832,Anouk-Claudine Godard,Local,0.64,3
1833,CUS1833,Odette Benoit,Local,0.96,3
1834,CUS1834,Laurent Lefebvre,Touriste,0.39,1
1835,CUS1835,Amélie-Hortense Breton,Touriste,0.46,4
1836,CUS1836,Raymond Fischer Le Simon,Local,0.63,6
1837,CUS1837,Zacharie Bruneau-Voisin,Professionnel,0.58,5
1838,CUS1838,Marguerite Traore,Touriste,0.66,2
1839,CUS1839,Emmanuelle Pires,Touriste,0.53,2
1840,CUS1840,Nicole Ribeiro,Local,0.97,3
1841,CUS1841,Diane Guyon,Local,0.59,3
1842,CUS1842,Charlotte Charles,Local,0.42,0
1843,CUS1843,Clémence Roy,Professionnel,0.72,4
1844,CUS1844,Louis Clerc,Local,0.97,2
1845,CUS1845,Jérôme de Perrier,Local,0.5,2
1846,CUS1846,Marie Lopez,Local,0.49,1
1847,CUS1847,Adrien de Fouquet,Touriste,0.69,0
1848,CUS1848,Christophe-Nicolas Valette,Local,0.59,0
1849,CUS1849,Marcel Rodriguez,Touriste,0.79,2
1850,CUS1850,Hugues Leleu,Professionnel,0.87,1
1851,CUS1851,Lucy Boyer Le Adam,Professionnel,0.87,1
1852,CUS1852,Maryse-Marine Morin,Touriste,0.97,4
1853,CUS1853,Roger de Antoine,Local,0.95,0
1854,CUS1854,Alphonse Pineau,Local,0.78,4
1855,CUS1855,Franck Monnier,Local,0.32,4
1856,CUS1856,Marguerite Jacob,Local,0.71,2
1857,CUS1857,Audrey Menard de la Coulon,Professionnel,0.58,3
1858,CUS1858,Emmanuel Mahe-Gautier,Local,0.95,2
1859,CUS1859,David Langlois,Local,0.37,2
1860,CUS1860,Anaïs Aubry,Touriste,0.79,4
1861,CUS1861,Corinne Breton,Local,0.52,0
1862,CUS1862,Luc Alves,Touriste,0.47,2
1863,CUS1863,Jacques Barre,Local,0.42,1
1864,CUS1864,Luce Delattre de Fournier,Local,0.65,3
1865,CUS1865,Véronique Bouvet du Traore,Local,0.5,1
1866,CUS1866,Hortense Le Aubert,Local,0.67,3
1867,CUS1867,Arthur du Torres,Local,0.68,0
1868,CUS1868,Christophe Letellier,Local,0.59,2
1869,CUS1869,Georges Brunel,Touriste,0.81,3
1870,CUS1870,Vincent Lopes,Local,0.68,7
1871,CUS1871,Édouard Giraud,Local,0.65,3
1872,CUS1872,Jacques Vincent,Local,0.81,1
1873,CUS1873,Anaïs du Ribeiro,Local,0.54,3
1874,CUS1874,Jacques Leclerc,Touriste,0.56,2
1875,CUS1875,Thibault Hamon,Professionnel,0.73,1
1876,CUS1876,Sébastien Le Goff,Professionnel,0.83,1
1877,CUS1877,Jules-Jean Schneider,Touriste,0.79,3
1878,CUS1878,Jacqueline Gay,Local,0.74,3
1879,CUS1879,Frédéric Gros,Local,0.89,1
1880,CUS1880,Alice Fernandez,Professionnel,0.83,3
1881,CUS1881,Michelle Torres,Local,0.91,1
1882,CUS1882,Arnaude Marchand,Touriste,0.88,2
1883,CUS1883,Alphonse-Guy Colas,Local,0.88,1
1884,CUS1884,Dominique Guillot,Local,0.65,5
1885,CUS1885,Émile Diaz,Local,0.91,0
1886,CUS1886,Sébastien Lemonnier,Local,0.79,2
1887,CUS1887,Roland-Léon Perrot,Local,0.51,2
1888,CUS1888,Gérard-Gabriel Legrand,Professionnel,0.94,1
1889,CUS1889,Isaac Girard,Local,0.96,3
1890,CUS1890,Anastasie Lebon,Local,0.31,2
1891,CUS1891,Georges-Tristan Navarro,Touriste,0.51,2
1892,CUS1892,Timothée Le Regnier,Local,0.46,1
1893,CUS1893,Charles Aubry du Guillaume,Local,0.41,2
1894,CUS1894,Philippine Diallo,Local,0.35,2
1895,CUS1895,Alix Fischer,Local,0.95,2
1896,CUS1896,Marc Seguin-Payet,Professionnel,0.84,2
1897,CUS1897,Marianne De Oliveira-Charles,Touriste,0.88,1
1898,CUS1898,Josette Vaillant,Local,0.51,2
1899,CUS1899,Victor Payet du Normand,Local,0.8,1
1900,CUS1900,Denis Le Lacroix,Local,0.57,1
1901,CUS1901,Lucy Vidal,Professionnel,0.8,1
1902,CUS1902,Benoît Leclerc-Moreau,Local,0.74,1
1903,CUS1903,Maryse Guillon,Professionnel,0.48,3
1904,CUS1904,Claudine Bruneau,Touriste,0.31,6
1905,CUS1905,Paul Giraud,Local,0.63,2
1906,CUS1906,Margot Toussaint,Professionnel,0.87,3
1907,CUS1907,Alfred-Martin Georges,Local,0.5,4
1908,CUS1908,Alexandria Mallet,Local,0.37,2
1909,CUS1909,Georges-Isaac Ollivier,Local,0.43,3
1910,CUS1910,Guy Louis,Professionnel,0.45,4
1911,CUS1911,David Guyot,Local,0.36,2
1912,CUS1912,Anaïs Imbert-Maurice,Local,0.67,0
1913,CUS1913,Gabriel Ribeiro-Renard,Touriste,0.74,1
1914,CUS1914,Aurore Paris,Touriste,0.67,1
1915,CUS1915,Benjamin Aubert Le Grenier,Touriste,0.96,1
1916,CUS1916,François Le Gall,Local,0.92,0
1917,CUS1917,Thibaut-Patrick Lelièvre,Professionnel,0.96,0
1918,CUS1918,Louis Brunet,Professionnel,0.55,3
1919,CUS1919,Roland Guilbert,Touriste,0.32,1
1920,CUS1920,Christelle Weiss-Philippe,Local,0.54,2
1921,CUS1921,Emmanuelle Peltier-Cordier,Local,0.32,2
1922,CUS1922,Émile Menard de la Antoine,Professionnel,0.81,3
1923,CUS1923,Constance Allain-Allard,Local,0.79,2
1924,CUS1924,Jean-Benoît Techer,Touriste,0.67,1
1925,CUS1925,Guillaume Camus,Touriste,0.92,3
1926,CUS1926,Victor Imbert,Local,0.34,1
1927,CUS1927,Noël Jacquot Le Pruvost,Touriste,0.82,0
1928,CUS1928,Manon Ollivier-Duval,Local,0.49,1
1929,CUS1929,Nath Poulain,Local,0.96,2
1930,CUS1930,Charles Delannoy du Godard,Local,0.85,1
1931,CUS1931,Vincent Daniel,Touriste,0.58,1
1932,CUS1932,Arthur de la Vincent,Local,0.54,1
1933,CUS1933,Cécile Da Silva,Local,0.84,1
1934,CUS1934,Yves-Gérard Mendès,Touriste,0.84,2
1935,CUS1935,Marcelle Salmon,Touriste,0.79,2
1936,CUS1936,Adrien Fischer,Professionnel,0.9,3
1937,CUS1937,Honoré Rousset,Local,0.35,2
1938,CUS1938,Françoise Boucher,Local,0.72,1
1939,CUS1939,Noël Paris de la Baudry,Local,0.41,1
1940,CUS1940,Gilbert Mendès-Lefebvre,Touriste,0.5,2
1941,CUS1941,Anne Costa-Tanguy,Local,0.32,2
1942,CUS1942,Jeanne Boutin,Local,0.56,4
1943,CUS1943,Matthieu Mathieu-Hoarau,Local,0.41,1
1944,CUS1944,Augustin Gomez,Local,0.69,2
1945,CUS1945,Maurice Colin,Touriste,0.69,1
1946,CUS1946,Margaux Rodriguez,Local,0.51,1
1947,CUS1947,Aimée Lemoine,Local,0.79,3
1948,CUS1948,Christiane Delahaye,Local,0.58,2
1949,CUS1949,Léon-Augustin Rocher,Local,0.53,1
1950,CUS1950,Julie Ramos,Local,0.87,2
1951,CUS1951,Antoine Faure,Local,0.57,4
1952,CUS1952,Franck Martineau,Local,0.69,2
1953,CUS1953,Célina Muller,Touriste,0.85,2
1954,CUS1954,Yves-Eugène Hoarau,Local,0.42,0
1955,CUS1955,Josette Hernandez,Local,0.55,1
1956,CUS1956,Sophie du Meunier,Professionnel,0.48,1
1957,CUS1957,Michelle Gros,Local,0.45,1
1958,CUS1958,Françoise Lefort,Touriste,0.84,3
1959,CUS1959,Simone Devaux,Professionnel,0.87,1
1960,CUS1960,Susanne de Coulon,Local,0.4,4
1961,CUS1961,Chantal-Marie Menard,Touriste,0.31,2
1962,CUS1962,Emmanuel Allain,Local,0.9,2
1963,CUS1963,David Duhamel,Touriste,0.51,0
1964,CUS1964,Pauline Coste,Professionnel,0.54,0
1965,CUS1965,Christine de la Allain,Local,0.84,1
1966,CUS1966,Yves Garnier Le Leblanc,Local,0.99,1
1967,CUS1967,Martine Collin Le Marchand,Professionnel,0.4,4
1968,CUS1968,Victoire Antoine,Touriste,0.99,2
1969,CUS1969,Thibault Hamel,Local,0.59,4
1970,CUS1970,Adélaïde Renault,Touriste,0.56,4
1971,CUS1971,Alix Mendès du Rodrigues,Local,0.45,1
1972,CUS1972,Margaret Pichon,Local,0.66,0
1973,CUS1973,Robert Verdier-Baudry,Local,0.66,4
1974,CUS1974,Richard Menard,Touriste,0.44,0
1975,CUS1975,Emmanuel Roussel,Touriste,0.69,5
1976,CUS1976,Gilles Pelletier de Normand,Touriste,0.48,5
1977,CUS1977,Marine-Josette Guillot,Local,0.75,2
1978,CUS1978,Céline Bonneau-Chevallier,Local,0.85,3
1979,CUS1979,Martine Gallet de la Legrand,Local,0.93,2
1980,CUS1980,Michèle Guibert,Local,0.92,3
1981,CUS1981,Eugène Arnaud du Legros,Professionnel,0.51,1
1982,CUS1982,Pierre Mathieu,Local,0.89,2
1983,CUS1983,Matthieu Le Roux,Touriste,0.98,0
1984,CUS1984,Raymond Sauvage du Lesage,Local,0.9,1
1985,CUS1985,Joseph Godard,Local,0.53,1
1986,CUS1986,Juliette Laroche,Local,0.95,2
1987,CUS1987,Gabriel Boulay,Local,0.44,2
1988,CUS1988,Élisabeth Bouvet,Local,0.48,1
1989,CUS1989,Anne Moulin,Local,0.34,3
1990,CUS1990,Claudine Bernard,Local,0.56,1
1991,CUS1991,Hugues du Lejeune,Touriste,0.92,2
1992,CUS1992,Grégoire-Benoît Gallet,Touriste,0.36,3
1993,CUS1993,Robert Guyon,Touriste,0.78,1
1994,CUS1994,Christine Leclercq-Grenier,Local,0.56,1
1995,CUS1995,Stéphanie Lucas,Professionnel,0.57,1
1996,CUS1996,Isaac de la Ollivier,Local,0.32,2
1997,CUS1997,Jacques Gomez,Touriste,0.62,1
1998,CUS1998,Jérôme David,Local,0.32,1
1999,CUS1999,Jacques Jacques,Professionnel,0.72,2
2000,CUS2000,Daniel Schmitt,Local,1.0,3
2001,CUS2001,Valérie Hamel,Local,0.3,1
2002,CUS2002,Éléonore Couturier,Local,0.77,3
2003,CUS2003,Stéphane Antoine,Local,0.76,1
2004,CUS2004,Astrid Ribeiro,Local,0.49,2
2005,CUS2005,Stéphane Masse,Touriste,0.57,1
2006,CUS2006,Agathe Pinto,Local,0.82,2
2007,CUS2007,Victor Grondin,Local,0.7,2
2008,CUS2008,Dorothée Roy,Local,0.8,0
2009,CUS2009,Philippine Roy,Touriste,0.4,0
2010,CUS2010,Jérôme Gay,Professionnel,0.97,0
2011,CUS2011,Théodore Ramos-Bonnin,Local,0.43,4
2012,CUS2012,Jérôme-Marc Launay,Touriste,0.52,4
2013,CUS2013,Olivier Fournier,Local,0.87,2
2014,CUS2014,Thierry Perrot,Touriste,0.39,4
2015,CUS2015,Thomas Allain,Local,0.53,1
2016,CUS2016,Aimé Seguin,Local,0.91,0
2017,CUS2017,Christine de Hernandez,Touriste,0.83,5
2018,CUS2018,Raymond Perret de Gautier,Local,0.3,1
2019,CUS2019,René Martel,Local,0.42,0
2020,CUS2020,Céline Besson,Professionnel,0.31,1
2021,CUS2021,Gilles Boulay,Professionnel,0.92,2
2022,CUS2022,William-Auguste Marie,Professionnel,0.91,4
2023,CUS2023,Benjamin Bonnet,Local,0.37,1
2024,CUS2024,Daniel Leclerc,Local,0.69,2
2025,CUS2025,Marc Dupont-Delattre,Local,0.83,5
2026,CUS2026,Xavier Perrin,Local,0.61,2
2027,CUS2027,Anastasie-Élisabeth Chartier,Local,0.33,1
2028,CUS2028,Marcelle Lebreton,Local,0.76,6
2029,CUS2029,Thierry Deschamps,Local,0.99,1
2030,CUS2030,Auguste Labbé Le Gimenez,Local,0.34,4
2031,CUS2031,Honoré Vaillant du Gillet,Local,0.73,3
2032,CUS2032,Lucy Becker,Local,0.41,3
2033,CUS2033,Constance Berthelot-Barbe,Local,0.8,1
2034,CUS2034,Daniel Loiseau de la Garnier,Professionnel,0.73,3
2035,CUS2035,Guillaume Laroche,Local,0.66,1
2036,CUS2036,Émilie Schneider,Local,0.33,2
2037,CUS2037,Roger Gimenez,Local,0.37,1
2038,CUS2038,Thibault de la Letellier,Touriste,0.31,3
2039,CUS2039,Manon Dijoux,Touriste,0.65,4
2040,CUS2040,Jeannine-Susan Pasquier,Touriste,0.62,0
2041,CUS2041,Margaux Ledoux,Local,0.38,3
2042,CUS2042,Céline Durand,Local,0.95,4
2043,CUS2043,Yves Vaillant,Professionnel,0.57,2
2044,CUS2044,Constance Garcia,Local,0.86,1
2045,CUS2045,Luc de Techer,Local,0.93,3
2046,CUS2046,Franck Le Besnard,Local,0.94,0
2047,CUS2047,Inès Garnier-Jean,Local,0.54,2
2048,CUS2048,Nath Auger,Local,0.66,1
2049,CUS2049,Céline-Andrée Leconte,Local,0.83,3
2050,CUS2050,Émilie Leconte,Local,0.57,2
2051,CUS2051,Valérie Antoine,Touriste,0.91,1
2052,CUS2052,Thérèse-Suzanne Coste,Touriste,0.51,0
2053,CUS2053,Gilbert Barre,Professionnel,0.46,3
2054,CUS2054,Agnès Vasseur,Local,0.66,1
2055,CUS2055,Caroline Lejeune du Leblanc,Local,0.41,2
2056,CUS2056,Louis Payet,Local,0.74,2
2057,CUS2057,Patrick Neveu de Klein,Local,0.93,3
2058,CUS2058,Julien Pages,Local,0.78,3
2059,CUS2059,Aurore Deschamps,Local,0.79,2
2060,CUS2060,Alain Poulain de Antoine,Local,0.53,5
2061,CUS2061,Isaac Rodrigues,Touriste,0.49,1
2062,CUS2062,Clémence Roux,Local,0.52,2
2063,CUS2063,Michelle Klein,Touriste,0.99,0
2064,CUS2064,Michelle Maury,Touriste,0.48,0
2065,CUS2065,Danielle Leduc,Local,0.95,0
2066,CUS2066,Robert Normand,Local,0.65,1
2067,CUS2067,Isaac de la Loiseau,Touriste,0.78,3
2068,CUS2068,Margaud Le Pruvost,Local,0.58,2
2069,CUS2069,Bernard Hamon du Thibault,Local,0.99,0
2070,CUS2070,Capucine Lecomte,Professionnel,0.64,3
2071,CUS2071,Louise-Astrid Leduc,Local,0.56,2
2072,CUS2072,Augustin-Olivier Julien,Local,0.6,0
2073,CUS2073,Rémy Marques,Touriste,0.4,1
2074,CUS2074,Gilles Le Simon,Local,0.77,4
2075,CUS2075,Lucy-Madeleine Teixeira,Touriste,0.94,1
2076,CUS2076,Daniel Tanguy,Professionnel,0.48,4
2077,CUS2077,Adrienne du Pons,Professionnel,0.5,1
2078,CUS2078,Arthur Traore,Touriste,0.67,1
2079,CUS2079,Adrien Dubois,Touriste,0.43,2
2080,CUS2080,Étienne Meunier,Local,0.44,1
2081,CUS2081,Alice Lemoine,Local,0.64,3
2082,CUS2082,Margaux Delattre,Touriste,0.42,2
2083,CUS2083,Marc-William Gérard,Local,0.9,0
2084,CUS2084,Gabrielle Le Hernandez,Local,0.4,3
2085,CUS2085,Caroline-Isabelle Pages,Professionnel,0.66,3
2086,CUS2086,Thibaut Didier-Texier,Touriste,0.6,0
2087,CUS2087,Eugène Fabre,Touriste,0.56,0
2088,CUS2088,Benoît Tessier,Touriste,0.92,3
2089,CUS2089,Jean Legrand-Rey,Local,0.87,2
2090,CUS2090,Lucas Blanchet,Local,0.93,3
2091,CUS2091,Gabrielle de la Gaillard,Local,0.66,4
